1.75,0.723201,0.70576,0.630411,0.717693
1.75,0.720592,0.706538,0.634821,0.720989
1.75,0.721706,0.706538,0.632624,0.719982
1.75,0.721111,0.705333,0.632258,0.720058
1.75,0.721599,0.705776,0.633524,0.720577
1.75,0.721004,0.706661,0.633448,0.719799
1.75,0.721874,0.704372,0.632166,0.718029
1.75,0.725765,0.707179,0.633143,0.717769
1.75,0.723583,0.705364,0.631525,0.721035
1.75,0.722087,0.707118,0.633921,0.721248
2,0.720272,0.687099,0.654871,0.723751
2,0.721386,0.688106,0.656992,0.722347
2,0.723003,0.687617,0.65478,0.722072
2,0.720684,0.687037,0.655344,0.724163
2,0.721172,0.686885,0.654917,0.722164
2,0.721935,0.687678,0.655863,0.724422
2,0.721111,0.690211,0.657267,0.721675
2,0.72192,0.687892,0.655726,0.724361
2,0.72163,0.686427,0.655116,0.722713
2,0.723308,0.688884,0.65658,0.725429
2,0.720714,0.685512,0.656535,0.725307
2,0.720623,0.686336,0.655192,0.723934
2,0.721126,0.68658,0.654627,0.723598
2,0.722118,0.688823,0.655558,0.724269
2,0.722789,0.687984,0.656596,0.72372
2,0.721309,0.689326,0.654994,0.72282
2.25,0.720455,0.676783,0.673808,0.724697
2.25,0.721538,0.678645,0.674662,0.723644
2.25,0.72253,0.679011,0.673869,0.723415
2.25,0.723095,0.678782,0.673854,0.722545
2.25,0.720851,0.678508,0.67538,0.721309
2.25,0.72195,0.679728,0.674754,0.721187
2.25,0.722286,0.678904,0.674525,0.722835
2.25,0.722896,0.678889,0.674434,0.72285
2.25,0.720394,0.678904,0.67541,0.725643
2.25,0.719158,0.676371,0.672724,0.723156
2.25,0.719051,0.677165,0.675334,0.723766
2.25,0.721492,0.678004,0.673518,0.722896
2.25,0.721447,0.676356,0.674205,0.724285
2.25,0.721157,0.678721,0.675578,0.722896
2.25,0.718593,0.676585,0.674159,0.724559
2.5,0.718975,0.655207,0.698695,0.724971
2.5,0.719448,0.655787,0.699046,0.726711
2.5,0.719371,0.65478,0.696468,0.723842
2.5,0.719783,0.656733,0.699901,0.726253
2.5,0.720333,0.656291,0.69749,0.722576
2.5,0.717494,0.655268,0.697978,0.723613
2.5,0.718318,0.653773,0.696529,0.725017
2.5,0.719051,0.654871,0.697597,0.725536
2.5,0.719844,0.656489,0.698756,0.72314
2.5,0.720653,0.656779,0.698482,0.723964
2.5,0.719692,0.656916,0.697475,0.726543
2.5,0.716579,0.654139,0.697993,0.727001
2.5,0.718502,0.656748,0.700145,0.726345
2.5,0.718761,0.656336,0.696773,0.725734
2.5,0.720439,0.656229,0.696925,0.722988
2.5,0.71783,0.654826,0.69839,0.725704
2.5,0.717464,0.655879,0.698558,0.72781
2.75,0.714458,0.642802,0.712627,0.723384
2.75,0.714748,0.643061,0.714565,0.725704
2.75,0.713252,0.641642,0.712306,0.725536
2.75,0.712428,0.641016,0.711543,0.725994
2.75,0.71252,0.642481,0.713954,0.725795
2.75,0.712154,0.641535,0.714107,0.72578
2.75,0.71284,0.642298,0.714,0.727749
2.75,0.713161,0.641459,0.712245,0.724376
2.75,0.715587,0.641413,0.711681,0.724376
2.75,0.71545,0.643183,0.713603,0.725093
2.75,0.712917,0.640177,0.71107,0.724941
2.75,0.712993,0.641215,0.713359,0.727352
2.75,0.712825,0.640436,0.711818,0.726619
2.75,0.714183,0.640909,0.712657,0.725109
3,0.701961,0.643671,0.716564,0.722622
3,0.705104,0.643946,0.715755,0.722377
3,0.702678,0.642969,0.714229,0.723964
3,0.703166,0.643427,0.714916,0.72221
3,0.702388,0.642115,0.716228,0.72488
3,0.7028,0.64361,0.715923,0.724666
3,0.703197,0.645884,0.717754,0.724407
3,0.702663,0.642573,0.717021,0.726467
3,0.703136,0.645563,0.717494,0.723049
3,0.70309,0.644617,0.71693,0.723949
3,0.701717,0.642969,0.716365,0.724804
3,0.704875,0.644282,0.718074,0.723781
3,0.703395,0.644953,0.717937,0.724392
3.25,0.691096,0.665309,0.721843,0.726467
3.25,0.690837,0.663203,0.720958,0.723903
3.25,0.694926,0.662409,0.720439,0.725124
3.25,0.69514,0.659586,0.721492,0.725338
3.25,0.695811,0.660761,0.721325,0.723827
3.25,0.695125,0.659297,0.720897,0.724865
3.25,0.695338,0.659022,0.719707,0.723842
3.25,0.695506,0.658701,0.720119,0.723751
3.25,0.694392,0.658717,0.720134,0.72488
3.25,0.693416,0.658167,0.720638,0.725338
3.25,0.695888,0.660273,0.720104,0.723522
3.25,0.692226,0.660548,0.721019,0.72488
3.25,0.691844,0.660624,0.720546,0.723796
3.25,0.694667,0.660121,0.720165,0.718471
3.25,0.692805,0.660899,0.720699,0.724392
3.5,0.673457,0.688167,0.724849,0.72546
3.5,0.667338,0.683787,0.72343,0.72549
3.5,0.671016,0.685267,0.723827,0.723949
3.5,0.668925,0.6822,0.721798,0.724453
3.5,0.6701,0.684108,0.722896,0.72575
3.5,0.670054,0.68452,0.723659,0.726268
3.5,0.671199,0.685542,0.724147,0.727169
3.5,0.669154,0.685939,0.723384,0.725124
3.5,0.670771,0.686442,0.725216,0.727153
3.5,0.669429,0.683909,0.722072,0.725826
3.5,0.670558,0.685267,0.72401,0.725704
3.5,0.671366,0.684779,0.721935,0.724941
3.75,0.657481,0.695399,0.721981,0.723491
3.75,0.657115,0.696773,0.723537,0.723445
3.75,0.658183,0.695583,0.722393,0.727245
3.75,0.658381,0.697444,0.724819,0.723476
3.75,0.656992,0.696529,0.723705,0.725368
3.75,0.658442,0.695735,0.722805,0.724132
3.75,0.655558,0.695171,0.722362,0.722957
3.75,0.657069,0.694728,0.722637,0.724788
3.75,0.658503,0.69659,0.722774,0.723568
3.75,0.658579,0.695918,0.722377,0.72546
3.75,0.656367,0.694362,0.721798,0.724346
3.75,0.656626,0.694926,0.722728,0.724453
3.75,0.654521,0.696071,0.725536,0.726223
3.75,0.655955,0.695323,0.72372,0.725216
4,0.642069,0.706554,0.720943,0.723522
4,0.642603,0.705379,0.721157,0.723125
4,0.642741,0.705776,0.72137,0.724071
4,0.643549,0.709041,0.7205,0.721218
4,0.643442,0.708095,0.723644,0.722744
4,0.642481,0.705776,0.722591,0.723461
4,0.642802,0.707881,0.721935,0.722286
4,0.643977,0.708904,0.722103,0.723827
4,0.640742,0.704585,0.721218,0.722652
4,0.642725,0.706554,0.723186,0.723415
4,0.644984,0.707362,0.72224,0.723415
4,0.642451,0.705959,0.721813,0.723064
4,0.641993,0.705104,0.721981,0.724453
4,0.643381,0.706096,0.722087,0.722957
4,0.642084,0.70631,0.722225,0.723964
4,0.64419,0.707057,0.721279,0.723095
4,0.643671,0.70695,0.722866,0.722377
4,0.644755,0.704967,0.721096,0.723095
4.25,0.645655,0.716609,0.724147,0.724361
4.25,0.644282,0.715785,0.723659,0.724575
4.25,0.640742,0.713527,0.721904,0.723964
4.25,0.641184,0.712688,0.722103,0.72372
4.25,0.642145,0.710384,0.721401,0.723461
4.25,0.641718,0.712673,0.722148,0.723278
4.25,0.642329,0.713603,0.723049,0.723781
4.25,0.641108,0.714,0.723857,0.725292
4.25,0.643595,0.714885,0.722454,0.721309
4.25,0.642451,0.713619,0.722591,0.724926
4.25,0.641779,0.713573,0.723186,0.7252
4.25,0.639551,0.712367,0.721874,0.72166
4.25,0.637415,0.711116,0.72015,0.720485
4.25,0.637873,0.713329,0.721019,0.72398
4.5,0.655726,0.716884,0.721248,0.722438
4.5,0.657038,0.719753,0.724285,0.721096
4.5,0.65478,0.71664,0.721798,0.724315
4.5,0.65626,0.719493,0.722194,0.722728
4.5,0.656123,0.718425,0.722332,0.723705
4.5,0.655985,0.718395,0.72311,0.723507
4.5,0.656855,0.718379,0.720607,0.721965
4.5,0.656001,0.719554,0.722148,0.720882
4.5,0.656825,0.717388,0.720913,0.722393
4.5,0.657115,0.718151,0.720623,0.720058
4.5,0.654627,0.717266,0.72192,0.722286
4.5,0.653986,0.715923,0.718791,0.721065
4.5,0.655238,0.717769,0.720333,0.719448
4.75,0.680186,0.721263,0.721355,0.723323
4.75,0.679316,0.72076,0.721218,0.724544
4.75,0.681315,0.720012,0.721508,0.723568
4.75,0.681331,0.719753,0.718959,0.722957
4.75,0.68069,0.720607,0.72221,0.722652
4.75,0.682033,0.722286,0.72221,0.72285
4.75,0.680232,0.72079,0.721706,0.722225
4.75,0.681437,0.72192,0.722026,0.722438
4.75,0.679347,0.719921,0.721645,0.722393
4.75,0.679805,0.719997,0.720806,0.722683
4.75,0.678798,0.721294,0.721248,0.722591
4.75,0.675303,0.716457,0.715938,0.717327
4.75,0.675532,0.716701,0.717128,0.719051
5,0.693065,0.723629,0.720424,0.721721
5,0.693095,0.721767,0.721874,0.718608
5,0.693935,0.722332,0.722454,0.722194
5,0.694392,0.721279,0.721065,0.722179
5,0.69041,0.720333,0.720485,0.722469
5,0.692927,0.719875,0.719585,0.720821
5,0.693965,0.722698,0.721431,0.7178
5,0.692851,0.720531,0.721523,0.723354
5,0.693355,0.721569,0.721828,0.721965
5,0.693111,0.720455,0.719387,0.721248
5,0.692485,0.719844,0.718837,0.720211
5,0.693935,0.722347,0.720195,0.721553
5,0.692775,0.720577,0.721218,0.722057
5,0.692226,0.7205,0.719661,0.721706
5,0.692912,0.720943,0.721431,0.722133
5,0.690867,0.718105,0.719097,0.719936
5,0.692653,0.718883,0.717678,0.719966
5.2,0.700114,0.723552,0.723552,0.725277
5.2,0.699763,0.722286,0.722072,0.724208
5.2,0.700206,0.723247,0.722759,0.724178
5.2,0.700679,0.72311,0.722545,0.722759
5.2,0.699535,0.722148,0.72163,0.723476
5.2,0.700557,0.721828,0.72105,0.723705
5.2,0.701259,0.723964,0.722087,0.723903
5.2,0.701701,0.721904,0.721599,0.723766
5.2,0.700191,0.721889,0.722377,0.72369
5.2,0.702708,0.725353,0.723491,0.724865
5.2,0.700221,0.723766,0.719356,0.722866
5.2,0.701045,0.723186,0.722896,0.72372
5.2,0.701183,0.722789,0.721386,0.722713
5.2,0.702113,0.725307,0.724163,0.723568
5.2,0.69929,0.723949,0.723461,0.724773
5.2,0.701854,0.725353,0.72369,0.721889
5.2,0.699657,0.723659,0.723613,0.724575
